,loss,class
142,0.02947749694188434,0.0
143,0.05781105160713196,0.0
144,0.03173569838205975,0.0
145,0.0411410431067149,0.0
146,0.03857677181561786,0.0
147,0.03811889886856079,0.0
148,0.03208966056505841,0.0
149,0.03300671776135761,0.0
150,0.02587863802909851,0.0
151,0.03188803791999817,0.0
152,0.027625868717829405,0.0
153,0.03213719526926678,0.0
154,0.02723445494969684,0.0
155,0.030515005191167177,0.0
156,0.027409285306930542,0.0
157,0.040079206228256226,0.0
158,0.034846911827723204,0.0
159,0.03150541583697003,0.0
160,0.034368435541788755,0.0
161,0.03594064712524414,0.0
162,0.05242683490117389,0.0
163,0.039010306199391664,0.0
164,0.03208854794502258,0.0
165,0.041276017824808775,0.0
166,0.446800579627355,0.0
167,0.03161765138308209,0.0
168,0.03559274474779767,0.0
169,0.0328359802563985,0.0
170,0.03364225228627521,0.0
171,0.0384555459022522,0.0
172,0.0395163893699646,0.0
173,0.03274355332056683,0.0
174,0.03269198536872864,0.0
175,0.03493850429852802,0.0
176,0.08298728863398236,0.0
177,0.08045807480812073,0.0
178,0.028686354557673155,0.0
179,0.07741843660672504,0.0
180,0.032062411308288574,0.0
181,0.03114397327105206,0.0
182,0.08914212385813397,2.0
183,0.046978880961736025,0.0
184,0.031150877475738525,0.0
185,0.32627520958582557,2.0
186,0.039424518744150816,0.0
187,0.028494646151860537,0.0
188,0.03546879688898724,0.0
189,0.03131929039955139,0.0
190,0.03079805771509808,0.0
191,0.03198111057281494,0.0
192,0.03146322568257648,0.0
193,0.028673489888509096,0.0
194,0.03836415211359662,0.0
195,0.03364471594492596,0.0
196,0.03302397330602008,0.0
197,2.9802322387695312e-08,2.0
198,0.031201332807540894,0.0
199,0.0252120892206828,0.0
200,0.031784375508626284,0.0
201,0.06641072034835815,0.0
202,0.04239275058110553,0.0
203,0.05410840113957721,0.0
204,0.039316107829411806,0.0
205,0.05113011598587036,0.0
206,0.06775957345962524,0.0
207,0.07189693053563434,0.0
208,0.09202413757642108,0.0
209,0.036853025356928526,0.0
210,0.03539428114891052,0.0
211,0.05128415425618488,0.0
212,0.04107558727264404,0.0
213,0.09641679128011066,0.0
214,0.03477683663368225,0.0
215,0.033506025870641054,0.0
216,1.6520420710264272e-05,2.0
217,0.031045804421106993,0.0
218,0.06118631362915039,0.0
219,0.03205640117327374,0.0
220,0.03774253527323407,0.0
221,0.19325748085975647,0.0
222,0.03779392441113788,0.0
223,0.02874170740445453,0.0
224,0.03302512566248578,0.0
225,0.04029174645741779,0.0
226,0.03447537620862323,0.0
227,0.027883638938268007,0.0
228,0.02831233541170758,0.0
229,0.0,2.0
230,0.039747665325800596,0.0
231,0.035831063985824585,0.0
232,0.02644669016202289,0.0
233,0.029827704032262148,0.0
234,0.036113967498143495,0.0
235,0.036101688941319765,0.0
236,0.028675427039464296,0.0
237,0.03306847810745239,0.0
238,0.041650593280792236,0.0
239,0.03854693969090778,0.0
240,0.030819684267044067,0.0
241,0.025358219941457094,0.0
242,0.057989259560902895,0.0
243,0.058278640111287416,0.0
244,0.028933475414911924,0.0
245,0.03212351600329083,0.0
246,0.042416165272394835,0.0
247,0.03842462102572125,0.0
248,0.03664715091387433,0.0
249,0.03750435511271161,0.0
250,0.030120273431142153,0.0
251,0.0,2.0
252,0.14583322405815125,0.0
253,0.03320885698000592,0.0
254,0.13601180911064148,0.0
255,0.04352198044459027,0.0
256,0.04296689232190448,0.0
257,0.051263113816579164,0.0
258,0.03381028771400452,0.0
259,0.027647733688354492,0.0
260,0.06795757015546161,0.0
261,0.02834122379620868,0.0
262,0.07751902937889099,0.0
263,0.026808867851893126,0.0
264,0.025530497233072935,0.0
265,0.02854804197947186,0.0
266,0.0342376132806142,0.0
267,0.03373461961746216,0.0
268,0.02782087524731952,0.0
269,0.041229575872421265,0.0
270,0.03301550944646198,0.0
271,0.03233134746551514,0.0
272,0.041999101638793945,0.0
273,0.04507860541343689,0.0
274,0.0,2.0
275,0.07670923074086505,0.0
276,0.8382713397343953,2.0
277,0.0,2.0
278,0.0,2.0
279,0.03792363405227661,0.0
280,0.043166389067967714,0.0
281,0.05436780055363971,0.0
282,0.3254994750022888,0.0
283,0.025363564491271973,0.0
284,0.08062940835952759,0.0
285,0.0006110668182373047,2.0
286,0.0,2.0
287,0.032952576875686646,0.0
288,0.09423352281252545,0.0
289,0.035661002000172914,0.0
290,0.03369631369908649,0.0
291,0.02869027853012085,0.0
292,0.029273182153701782,0.0
293,0.3820159137248993,0.0
294,0.0353969931602478,0.0
295,0.031382848819096865,0.0
296,0.027800808350245176,0.0
297,0.02117598056793213,0.0
298,0.045978267987569155,0.0
299,0.030486315488815308,0.0
300,0.035167843103408813,0.0
301,7.596611976623535e-05,2.0
302,0.0,2.0
303,0.3568210403124491,0.0
304,0.0,2.0
305,2.4249156316102916e-05,2.0
306,0.035983651876449585,0.0
307,0.032352715730667114,0.0
308,0.04063180088996887,0.0
309,0.06651249527931213,0.0
310,0.034460206826527895,0.0
311,0.04949218034744263,0.0
312,0.04070694247881573,0.0
313,0.038266897201538086,0.0
314,0.029954304297765078,0.0
315,0.036909133195877075,0.0
316,0.01062841216723126,2.0
317,0.03241190314292908,0.0
318,0.06430662671724957,0.0
319,0.047530800104141235,0.0
320,0.03541188438733417,0.0
321,0.099945068359375,0.0
322,1.887480418072407e-07,2.0
323,0.0006974538167317523,2.0
324,0.03216080864270526,0.0
325,0.03035078446070355,0.0
326,0.040430704752604185,0.0
327,0.02839727203051251,0.0
328,0.028560479482014955,0.0
329,0.038056135177612305,0.0
330,0.03276771306991577,0.0
331,0.028022199869155884,0.0
332,0.02464191118876141,0.0
333,0.03749743103981018,0.0
334,0.02448726693789166,0.0
335,0.029845168193181337,0.0
336,0.030444244543711363,0.0
337,0.03843421737353009,0.0
338,0.036806573470433535,0.0
339,0.027395864327748598,0.0
340,0.03845964868863422,0.0
341,0.04304910699526471,0.0
342,0.05421847105026245,0.0
343,0.029637734095255552,0.0
344,0.035114288330078125,0.0
345,0.06751262148221332,0.0
346,0.030657867590586363,0.0
347,0.030591418345769228,0.0
348,0.03818450371424359,0.0
349,0.0812355677286784,0.0
350,0.046215564012527466,0.0
351,0.035448471705118834,0.0
352,0.02856097618738812,0.0
353,0.004829446474711119,2.0
354,0.0,2.0
355,5.980332692445689e-06,2.0
356,0.24870873490969336,0.0
357,0.07693590720494586,0.0
358,0.166922132174174,0.0
359,0.028205960988998413,0.0
360,0.07866304119427997,0.0
361,0.026401092608769716,0.0
362,0.059824724992116274,0.0
363,0.07969068487485248,0.0
364,0.026371548573176085,0.0
365,0.040828158458073915,0.0
366,0.03206635514895123,0.0
367,0.03492195407549542,0.0
368,0.02870965003967285,0.0
369,0.03500884771347046,0.0
370,0.03221636017163593,0.0
371,0.6617645521958669,2.0
372,7.987022399902344e-05,2.0
373,6.584326426190001e-05,2.0
374,0.031875014305114746,0.0
375,0.03550461928049725,0.0
376,0.0,2.0
377,0.059145838022232056,0.0
378,0.03561133146286011,0.0
379,0.04258936643600464,0.0
380,0.034802099068959536,0.0
381,0.0443272590637207,0.0
382,0.038608272870381655,0.0
383,0.03361828128496808,0.0
384,0.02545320987701416,0.0
385,0.05320221185684204,2.0
386,0.04379400610923767,0.0
387,0.03443788488705951,0.0
388,0.08613444368044537,0.0
389,0.12455354134241742,0.0
390,0.9971585273742676,0.0
391,0.318714032570521,0.0
392,0.07119225462277728,0.0
393,0.08367947737375897,0.0
394,0.0,2.0
395,0.044530789057413755,0.0
396,0.03380958239237469,0.0
397,0.04741076628367108,0.0
398,0.033130367596944155,0.0
399,0.053483506043752016,0.0
400,0.031260520219802856,0.0
401,0.027010291814804077,0.0
402,0.035598198572794615,0.0
403,0.08899878462155658,0.0
404,0.02720878521601361,0.0
405,0.02988894780476886,0.0
406,0.02836416165033978,0.0
407,0.02939168612162274,0.0
408,0.036352147658665956,0.0
409,0.03152139981587726,0.0
410,0.03072055180867511,0.0
411,0.047522435585657774,0.0
412,0.04775822162628174,0.0
413,0.028423120578130068,0.0
414,0.2480166653792063,0.0
415,0.0012581050395965576,2.0
416,0.2041417260964712,2.0
417,0.04371463259061176,0.0
418,0.0393025279045105,0.0
419,0.033500601847966494,0.0
420,0.02522846062978107,0.0
421,0.02575912078221637,0.0
422,0.033929953972498594,0.0
423,0.028275062640507997,0.0
424,0.035271366437276186,0.0
425,0.04899476965268451,0.0
426,0.04110992948214215,0.0
427,0.029783308506011963,0.0
428,0.03575405478477478,0.0
429,0.027833332618077578,0.0
430,0.029276609420776367,0.0
431,0.030260791381200136,0.0
432,0.025364011526107788,0.0
433,0.032743831475575746,0.0
434,0.03467585643132526,0.0
435,0.0343009928862254,0.0
436,0.032640705506006895,0.0
437,0.045891135931015015,0.0
438,0.043440659840901674,0.0
439,0.07893064618110657,0.0
440,0.11456699172655743,0.0
441,0.045869410037994385,0.0
442,0.0006456275780995502,2.0
443,0.0,2.0
444,0.02987155318260193,0.0
445,0.06811388333638507,0.0
446,0.12995057304700214,0.0
447,0.028198758761088072,0.0
448,0.19152218103408813,0.0
449,0.0,2.0
450,0.03756445646286011,0.0
451,0.02931175629297894,0.0
452,0.042261759440104185,0.0
453,0.03260947267214459,0.0
454,0.03127794464429218,0.0
455,0.03249191244443256,0.0
456,0.04221983750661212,0.0
457,0.02797235051790875,0.0
458,0.027065783739089966,0.0
459,0.02879174550374347,0.0
460,0.04576097925504047,0.0
461,0.024426311254501343,0.0
462,0.03476079305013019,0.0
463,0.04072839021682739,0.0
464,0.031462361415227236,0.0
465,0.02639488379160565,0.0
466,0.02880676587422687,0.0
467,0.05309389034907025,0.0
468,0.054458022117614746,0.0
469,0.03891469041506451,0.0
470,0.043949355681737245,0.0
471,0.03414258360862732,0.0
472,0.03438753883043927,0.0
473,0.03952449560165405,0.0
474,0.04368892312049866,0.0
475,0.03674949208895367,0.0
476,0.025145898262659727,0.0
477,0.040387590726216616,0.0
478,0.3216573198636373,0.0
479,0.04078871011734009,0.0
480,0.11004210511843365,0.0
481,0.045956969261169434,0.0
482,0.03488897283871967,0.0
483,0.08535243074099225,0.0
484,0.02929865320523578,0.0
485,0.031020323435465513,0.0
486,0.07785991827646893,0.0
487,0.048464844624201475,0.0
488,0.02820676565170288,0.0
489,0.030352850755055727,0.0
490,0.029207189877827944,0.0
491,0.03253348668416339,0.0
492,0.03337318698565167,0.0
493,0.03318948547045392,0.0
494,0.032019505898157774,0.0
495,0.5301828185717264,2.0
496,0.0,2.0
497,0.032698651154836,0.0
498,3.178914387835796e-07,2.0
499,0.11235568920771283,0.0
500,0.15082431832949322,2.0
501,0.09597170352935791,0.0
502,0.054034411907196045,0.0
503,0.02906579772631329,0.0
504,0.04136088490486145,0.0
505,0.04090363780657452,0.0
506,0.12395811080932617,0.0
507,0.05540749430656433,0.0
508,0.048566689093907656,0.0
509,0.03022480010986328,0.0
510,0.1075787941614787,0.0
511,0.031853059927622496,0.0
512,0.07191495100657147,0.0
513,0.08828343947728473,0.0
514,0.055327912171681704,0.0
515,0.2980694274107615,0.0
516,0.8612857858339946,0.0
517,0.2668495774269104,0.0
518,0.030770947535832704,0.0
519,0.028843929370244326,0.0
520,0.03458798925081891,0.0
521,0.03073872129122418,0.0
522,0.1911650697390238,0.0
523,0.03299673398335773,0.0
524,0.047078738609949766,0.0
525,0.032268255949020386,0.0
526,0.030631323655446352,0.0
527,0.03468799591064453,0.0
528,0.04401372869809467,0.0
529,0.033322691917419434,0.0
530,0.02939788500467938,0.0
531,0.028513511021931948,0.0
532,0.04425494869550067,0.0
533,0.040481001138687134,0.0
534,0.033893237511316954,0.0
535,0.028827508290608705,0.0
536,0.03203064203262329,0.0
537,0.030717273553212465,0.0
538,0.3819707532723745,2.0
539,0.0410514275232951,0.0
540,0.028920660416285215,0.0
541,0.04192639390627545,0.0
542,0.03776155908902484,0.0
543,0.04017475247383118,0.0
544,0.03381192684173584,0.0
545,0.026421338319778442,0.0
546,0.0412498414516449,0.0
547,0.05413416028022766,0.0
548,0.03586709499359131,0.0
549,0.06241375207901001,0.0
550,0.03940015037854511,0.0
551,0.031786948442459106,0.0
552,0.03560337424278259,0.0
553,0.03546697894732159,0.0
554,0.031790316104888916,0.0
555,0.033909380435943604,0.0
556,0.039512703816096006,0.0
557,0.02404038111368817,0.0
558,1.649061838804311e-06,2.0
559,0.10934962828954059,0.0
560,0.0,2.0
561,0.044906169176101685,0.0
562,0.06603429714838666,0.0
563,0.05612919727961224,0.0
564,0.033167014519373594,0.0
565,0.059724777936935425,0.0
566,0.019707093636194883,0.0
567,0.06121372183163959,0.0
568,0.023853172858556093,0.0
569,0.09459218382835388,0.0
570,0.02785208821296692,0.0
571,0.034746646881103516,0.0
572,0.029068410396575928,0.0
573,0.027853627999623598,0.0
574,0.034745742877324404,0.0
575,0.03354537487030029,0.0
576,0.03523951768875122,0.0
577,0.03667612870534259,0.0
578,0.031531999508539854,0.0
579,0.032513439655303955,0.0
580,0.029727121194203676,0.0
581,0.028367708126703917,0.0
582,0.036608527104059874,0.0
583,0.0734955569108327,0.0
584,0.03972347577412921,0.0
585,0.042461166779200255,0.0
586,0.03701143463452655,0.0
587,0.04493768016497296,0.0
588,0.059748450915018736,0.0
589,0.042937288681666075,0.0
590,0.05385164419809979,0.0
591,0.03832066059112549,0.0
592,0.03223836421966553,0.0
593,0.03143950303395587,0.0
594,0.030663987000783266,0.0
595,0.03164155284563702,0.0
596,0.0289171040058136,0.0
597,0.03834723432858783,0.0
598,0.05441104372342426,0.0
599,0.049263169368108095,0.0
600,0.048178126414616884,0.0
601,0.03768669565518695,0.0
602,0.060466110706329346,0.0
603,0.004768113295237242,2.0
604,0.030851115783055605,0.0
605,0.03387059768040973,0.0
606,0.03162874778111774,0.0
607,0.0653773844242096,0.0
608,0.16035151481628418,0.0
609,0.6604853669802347,2.0
610,0.034120877583821596,0.0
611,0.032425264517466246,0.0
612,0.037056287129720034,0.0
613,0.037179023027420044,0.0
614,0.030231346686681093,0.0
615,0.03119759758313495,0.0
616,0.03277623653411865,0.0
617,0.0412379999955495,0.0
618,0.03231684366861981,0.0
619,0.02438001831372577,0.0
620,0.032962163289388,0.0
621,0.0448826750119527,0.0
622,0.02808600664138794,0.0
623,0.034126838048299135,0.0
624,0.02795879046122235,0.0
625,0.10470489660898846,2.0
626,0.03620184461275738,0.0
627,0.03236477573712665,0.0
628,0.04117076595624286,0.0
629,0.04281708598136902,0.0
630,0.05329908927281696,0.0
631,0.0457279582818349,0.0
632,0.03596369425455731,0.0
633,0.03064085046450299,0.0
634,0.03190015753110248,0.0
635,0.038157651821772276,0.0
636,0.02979507048924762,0.0
637,0.031827410062154116,0.0
638,0.06332867344220477,0.0
639,0.03144724170366925,0.0
640,0.031378050645192446,0.0
641,0.03157952427864075,0.0
642,0.04431690772374469,0.0
643,0.029529929161071777,0.0
644,0.41787438591321313,0.0
645,0.0,2.0
646,0.040647933880488096,0.0
647,0.16799867153167725,0.0
648,0.030339101950327574,0.0
649,0.04957192142804462,0.0
650,0.02413122852643329,0.0
651,0.053780436515808105,0.0
652,0.026301135619481386,0.0
653,0.07627650101979572,0.0
654,0.028171529372533144,0.0
655,0.028722405433654785,0.0
656,0.02846395969390869,0.0
657,0.03486303488413495,0.0
658,0.037452141443888365,0.0
659,0.03249019384384155,0.0
660,0.02713621656099957,0.0
661,0.03368484973907471,0.0
662,4.847844441713267e-06,2.0
663,2.2351741790771484e-05,2.0
664,0.03336067001024884,0.0
665,0.03703128298123676,0.0
666,0.04085261623064679,0.0
667,0.0745529631773631,0.0
668,4.609425862611705e-06,2.0
669,0.20323443412780762,0.0
670,0.6565413773059845,2.0
671,0.32851406931877136,2.0
672,0.022652626037597656,2.0
673,0.6453744570414225,2.0
674,0.03552969296773273,0.0
675,0.060740252335866274,0.0
676,0.061056554317474365,0.0
677,0.14065606395403546,0.0
678,0.07060336073239643,0.0
679,0.02882810433705646,0.0
680,2.7636686960874624e-05,2.0
681,0.04364092151323956,0.0
682,0.03548768162727356,0.0
683,0.03354746103286743,0.0
684,0.03669442733128864,0.0
685,0.03285325566927594,0.0
686,0.980452577273051,0.0
687,0.04881534973780316,0.0
688,0.1470159689585368,0.0
689,0.07320288817087811,0.0
690,0.03844281037648517,0.0
691,0.29441613952318824,0.0
692,0.2813527087370554,0.0
693,0.08267931143442792,2.0
694,0.6453744570414225,2.0
695,0.014883667230606079,2.0
696,0.027518391609191895,0.0
697,0.028857300678888975,0.0
698,0.03438851237297058,0.0
699,0.09736049175262451,0.0
700,0.0002524455388386859,2.0
701,0.06602568427721661,0.0
702,0.03589274485905963,0.0
703,0.033163766066233336,0.0
704,0.029449870189030947,0.0
705,0.03329509496688843,0.0
706,0.027610689401626587,0.0
707,0.0353001554807027,0.0
708,0.032319575548172,0.0
709,0.07798412442207336,0.0
710,0.03184326489766437,0.0
711,0.040620615084966005,0.0
712,0.032157719135284424,0.0
713,0.028276890516281128,0.0
714,0.5004210571448008,2.0
715,0.03342732787132263,0.0
716,0.029707213242848696,0.0
717,0.04400490721066791,0.0
718,0.032167802254358946,0.0
719,0.03195886810620624,0.0
720,0.03854436675707501,0.0
721,0.03423279523849487,0.0
722,0.0313391387462616,0.0
723,0.05231694380442303,0.0
724,0.03411895036697388,0.0
725,0.02557387948036194,0.0
726,0.030845204989115416,0.0
727,0.030715962251027407,0.0
728,0.03652040163675946,0.0
729,0.041888256867726625,0.0
730,0.0347166160742442,0.0
731,0.042015363772710146,0.0
732,0.03590353329976398,0.0
733,0.033726404110590635,0.0
734,0.034576485554377256,0.0
735,2.9802322387695312e-08,2.0
736,0.03037323554356891,0.0
737,0.03410524129867554,0.0
738,0.07834610342979431,0.0
739,0.029388755559921265,0.0
740,0.08856883645057678,0.0
741,0.05524590611457825,0.0
742,0.03437830011049908,0.0
743,0.025671044985453306,0.0
744,0.0486173729101817,0.0
745,0.0279625455538432,0.0
746,0.07794575889905292,0.0
747,0.027341643969217955,0.0
748,0.024772067864735903,0.0
749,0.03148753444353741,0.0
750,0.030166844526926695,0.0
751,0.032761951287587465,0.0
752,0.0301847557226817,0.0
753,0.03247655431429547,0.0
754,0.03652164340019226,0.0
755,0.03209439913431805,0.0
756,0.03850582242012024,0.0
757,0.028195053339004517,0.0
758,0.05004751682281494,0.0
759,0.11101452509562176,2.0
760,0.1499719222386678,2.0
761,0.060286909341812134,0.0
762,0.1250753104686737,0.0
763,0.06391194462776184,0.0
764,0.033161898454030336,0.0
765,0.03753581643104553,0.0
766,0.18388281265894574,0.0
767,0.04603658119837445,0.0
768,0.03803226351737976,0.0
769,0.034226914246877016,0.0
770,0.23060025771458947,0.0
771,0.04716054598490399,0.0
772,0.04743740955988568,0.0
773,0.21736332774162292,0.0
774,0.12343782186508179,0.0
775,0.039306034644444765,0.0
776,0.04243482152620953,0.0
777,0.03340494632720947,0.0
778,0.0907808740933736,0.0
779,0.24513905247052514,0.0
780,0.7651304403940837,0.0
781,0.26308686534563697,0.0
782,0.11152436335881549,0.0
783,0.15975697835286456,0.0
784,0.08280199766159058,0.0
785,0.03785240650177002,0.0
786,0.032430688540140806,0.0
787,0.032700538635253906,0.0
788,0.05454124013582867,0.0
789,0.17068475484848022,0.0
790,0.0,2.0
791,0.03270182013511658,0.0
792,0.029312998056411743,0.0
793,0.03656397263209027,0.0
794,0.030424157778422056,0.0
795,0.0411447485287984,0.0
796,0.03062179684638977,0.0
797,0.03371405601501465,0.0
798,0.04453439513842267,0.0
799,0.042400707801183046,0.0
800,0.04429409901301068,0.0
801,0.028129865725835146,0.0
802,0.0314858655134837,0.0
803,0.040337830781936646,0.0
804,0.035105993350346865,0.0
805,0.03169878323872882,0.0
806,0.029200096925099672,0.0
807,0.0338178078333537,0.0
808,0.04470690091451007,0.0
809,0.03773451844851178,0.0
810,0.025868078072865786,0.0
811,0.048883636792500795,0.0
812,0.04154467582702637,0.0
813,0.02424103021621704,0.0
814,0.04700941840807599,0.0
815,0.03164494037628174,0.0
816,0.03280113140741986,0.0
817,0.03626096248626709,0.0
818,0.03367889920870465,0.0
819,0.035057892402013124,0.0
820,0.035709649324417114,0.0
821,0.03428975741068524,0.0
822,0.029529929161071777,0.0
823,0.03463043769200641,0.0
824,0.2256821493307749,0.0
825,7.947285968201712e-08,2.0
826,3.0100345611572266e-06,2.0
827,0.033808350563049316,0.0
828,0.045185357332229614,0.0
829,0.06016924977302551,0.0
830,0.04450997710227966,0.0
831,0.11497560143470764,0.0
832,0.0327795147895813,0.0
833,0.030525296926498413,0.0
834,0.03415698806444806,0.0
835,0.023087511459986387,0.0
836,0.17006421089172363,0.0
837,0.02360097567240399,0.0
838,0.02465757727622986,0.0
839,0.033973644177118956,0.0
840,0.030532747507095337,0.0
841,0.02736186981201172,0.0
842,0.032020519177118956,0.0
843,0.0348602831363678,0.0
844,0.033777942260106386,0.0
845,0.10102431972821552,2.0
846,0.030630936225255312,0.0
847,0.009185115496317564,2.0
848,0.042878299951553345,0.0
849,0.0,2.0
850,0.11846317847569782,0.0
851,0.5945448080698649,2.0
852,0.0572359561920166,0.0
853,0.030469169219334902,0.0
854,0.10636480649312335,0.0
855,0.03988178571065265,0.0
856,0.47287027041117347,2.0
857,0.14311644434928894,0.0
858,0.026156206925710024,0.0
859,0.13452237844467163,0.0
860,0.034369359413782774,0.0
861,0.034891476233800234,0.0
862,0.02472376823425293,0.0
863,0.038957287867863954,0.0
864,0.0357785125573476,0.0
865,0.03767866889635724,0.0
866,0.03631251056989032,0.0
867,0.05229156215985614,0.0
868,0.028746485710144043,0.0
869,0.046071380376815796,0.0
870,0.028029561042785645,0.0
871,0.034109801054000854,0.0
872,0.031244983275731386,0.0
873,0.027818838755289732,0.0
874,0.03692923982938129,0.0
875,0.02460859219233197,0.0
876,0.09612278143564862,0.0
877,0.07052090764045715,0.0
878,0.02536205450693768,0.0
879,0.028942068417867006,0.0
880,0.032032509644826235,0.0
881,0.02392175793647766,0.0
882,0.025526622931162535,0.0
883,0.04118876655896503,0.0
884,0.020310918490091978,0.0
885,0.031758675972620665,0.0
886,0.036898444096247374,0.0
887,0.047560423612594604,0.0
888,0.06628105044364929,0.0
889,0.04535117745399475,0.0
890,0.032279640436172485,0.0
891,0.023736119270324707,0.0
892,0.17242466410001117,0.0
893,0.0429065426190694,0.0
894,0.07029353578885394,0.0
895,0.036949475606282534,0.0
896,0.028573433558146177,0.0
897,0.02657164136568707,0.0
898,0.030281017223993956,0.0
899,0.023703545331954956,0.0
900,0.03632529576619464,0.0
901,0.04152996341387433,0.0
902,0.047698875268300356,0.0
903,0.03181586662928265,0.0
904,0.03530439734458923,0.0
905,0.15372253457705182,0.0
906,0.03666302561759949,0.0
907,0.04554761449495953,0.0
908,0.06016443173090619,0.0
909,0.042571465174357115,0.0
910,0.03619006276130676,0.0
911,0.03602601091066998,0.0
912,0.038842469453811646,0.0
913,0.051076650619506836,0.0
914,0.023181130488713564,0.0
915,0.047369261582692446,0.0
916,0.027847617864608765,0.0
917,0.028461565574010195,0.0
918,0.07367527484893799,0.0
919,0.02643089493115741,0.0
920,0.02944687008857727,0.0
921,0.03778597712516785,0.0
922,0.02587669094403583,0.0
923,0.03146927555402118,0.0
924,0.028571476538976015,0.0
925,0.035170783599217714,0.0
926,0.027689953645070375,0.0
927,0.07292265693346661,0.0
928,0.038217693567276,0.0
929,0.042009552319844545,0.0
930,0.06447772185007733,0.0
931,0.032810171445210756,0.0
932,0.035335272550582886,0.0
933,0.03309139609336853,0.0
934,0.03365410367647809,0.0
